Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.9000001,6.9000001,8,7.9000001,8.5,8.5,9.10000038,9.39999962,8.60000038,9.30000019,9.30000019,7.5999999,8,7.80000019,6.9000001,8.10000038,7.4000001,6.69999981,6.4000001,6.30000019,6.30000019,6.5999999,6.9000001,6.5,6.5999999,6.5,6.80000019,6.9000001,6.9000001,6.19999981,5.9000001,5.69999981,5.80000019,5.80000019,5.5,4.5999999,4.5,3.20000005,5,4.80000019,3.29999995,2.8499999,2.75,3.5999999,4.19999981,4.19999981,2.9000001,2.45000005,2.29999995,2.75,3,3.20000005,2.9000001,2.54999995,3.0999999,3.5,3.70000005,2.79999995,3.4000001,3.4000001,3.29999995,3.79999995,3.4000001,2.4000001,2.1500001,2.1500001,2.1500001,1.89999998,2.0999999,2.3499999,1.60000002,1.14999998,1.39999998,1.20000005,1.20000005,0.89999998,0.85000002,0.80000001,0.75,0.94999999,0.75,0.89999998,0.89999998,0.80000001,0.89999998,0.94999999,0.85000002,0.75,0.55000001,0.40000001,0.34999999,0.34999999,0.40000001,0.5,0.5,0.34999999,0.34999999,0.25,0.30000001,0.30000001,0.34999999,0.2,0.25,0.2,0.55000001,0.1,0.1,0.15000001,0.15000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.15000001,0.15000001,0.15000001,0.2,0.25,0.30000001,0.30000001,0.34999999,0.30000001,0.34999999,0.34999999,0.40000001,0.30000001,0.40000001,0.40000001,0.40000001,0.25,0.30000001,0.34999999,0.30000001,0.30000001,0.30000001,0.30000001,0.25,0.25,0.25,0.30000001,0.30000001,0.15000001,0.25,0.15000001,0.2,0.15000001,0.1,0.1,0.05,0.2,0.15000001
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,44.032,39.143,41.194,40.225,44.845,44.845,45.809,48.082,41.439,46.784,46.784,35.122,45.271,45.625,38.189,45.99,44.33,43.146,41.262,40.541,40.541,43.416,43.109,42.345,43.868,42.123,41.615,43.349,42.934,41.482,43.584,43.685,45.225,45.108,45.947,45.891,42.788,38.435,59.03,60.393,48.174,42.954,36.572,43.375,46.391,46.391,37.576,36.405,36.208,36.018,37.999,40.397,37.673,38.483,40.704,40.931,42.042,34.528,42.06,40.806,39.315,46.796,43.568,37.189,33.033,35.695,38.563,38.327,45.848,45.723,35.387,33.968,38.05,34.518,34.518,35.029,34.488,33.519,33.871,37.564,35.705,37.861,36.496,34.653,34.752,34.082,32.272,32.575,33.467,32.83,33.053,33.843,33.951,34.53,34.332,35.055,37.808,37.959,40.1,36.833,38.427,37.75,37.844,35.349,48.52,34.987,36.404,37.831,39.048,38.722,40.667,40.806,40.975,40.267,40.567,40.567,39.103,42.125,44.822,43.586,43.612,43.904,43.506,43.721,44.003,44.543,45.662,49.509,49.031,49.97,49.346,48.191,48.936,50.557,47.661,48.51,47.797,47.552,48.471,47,49.545,48.027,48.027,45.179,43.689,44.115,46.102,49.612,46.463,51.701,50.949,54.568,59.444,53.632,53.026,51.329,76.109,71.403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HK US 08/17/18 C5 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.96499991,4.01000023,4.19500017,4.125,4.36999989,4.35500002,4.29500008,4.38000011,4.07000017,4.13000011,4.13000011,4.05000019,4.14499998,4.25,4.16499996,4.10500002,4.05499983,3.96499991,3.75,3.75,3.78500009,3.90499997,3.7750001,3.7750001,3.7750001,3.7750001
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.96499991,4.01000023,4.19500017,4.125,4.36999989,4.35500002,4.29500008,4.38000011,4.07000017,4.13000011,4.13000011,4.05000019,4.14499998,4.25,4.16499996,4.10500002,4.05499983,3.96499991,3.75,3.75,3.78500009,3.90499997,3.7750001,3.75999999,3.78500009,3.76999998
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.15000001,0.05,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.1,0.05,0.05,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.30000001,0.30000001,0.34999999,0.25,0.30000001,0.30000001,0.25,0.30000001,0.2,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,98.436,96.601,94.397,84.528,78.495,76.456,76.884,80.766,84.549,71.752,71.752,78.027,73.443,69.965,76.063,80.802,85.073,78.656,95.726,97.269,96.602,90.38,100.696,107.686,87.112,89.97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRG US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
